X1,X2
0.1,0.0
1.0,0.0
0.7751142724316209,0.0
0.10725177534084308,0.0
0.17793412582441442,0.0
0.2947561882436841,0.0
0.11293828067646247,0.0
0.5036432629127633,0.0
0.12628494857340802,0.0
0.5311272649732177,0.0
0.19047501060474525,0.0
0.2004636294456529,0.0
0.37151011664158284,0.0
0.8315662347451598,0.0
0.14831978511336666,0.0
0.21460586572409268,0.0
0.16739168107300445,0.0
0.10273756613446183,0.0
0.7446885277491546,0.0
0.7124777847093493,0.0
0.1333454902038199,0.0
0.6179382339912347,0.0
0.35334984604296266,0.0
0.14170445640080315,0.0
0.950241699572718,0.0
0.11760453363838685,0.0
0.12103307165271901,0.0
0.15576701271941662,0.0
0.9265887088930067,0.0
0.2715438368924755,0.0
0.661384874907049,0.0
0.2453034756138046,0.01048725047680274
0.22445408784558812,0.0
0.3323803914381048,0.0
0.46741177040384135,0.0
0.8443012527632041,0.0
0.257810140129552,0.0
0.16106717817329516,0.0
0.31465392157081395,0.0
0.9881042884401412,0.0
0.2345158596240012,0.0
0.8831374129345833,0.0
0.4625537659023793,0.0
0.13679549047396738,0.0
0.56720516935398,0.0
0.40008589907539543,0.0
0.6848018913987185,0.0
0.8919900898818169,0.0
0.4316294549481998,0.0
0.41996535895624887,0.0

