f1,f2
0.1,10.0
1.0,1.0
0.7751142724316209,1.2901323528244257
0.10725177534084308,9.323854983491215
0.17793412582441442,5.620057396897552
0.2947561882436841,3.3926344547964806
0.11293828067646247,8.854393691938066
0.5036432629127633,1.985532367129492
0.12628494857340802,7.918600049306044
0.5311272649732177,1.8827879228727324
0.19047501060474525,5.250032520408151
0.2004636294456529,4.988436070749218
0.37151011664158284,2.6917167398829074
0.8315662347451598,1.2025500293508888
0.14831978511336666,6.742188840387414
0.21460586572409268,4.659704880973043
0.16739168107300445,5.9740125291164885
0.10273756613446183,9.733537961092154
0.7446885277491546,1.3428432998995334
0.7124777847093493,1.4035525337929569
0.1333454902038199,7.499316238378142
0.6179382339912347,1.6182847168090666
0.35334984604296266,2.8300564191512714
0.14170445640080315,7.056941082865848
0.950241699572718,1.052363835905808
0.11760453363838685,8.50307355560648
0.12103307165271901,8.262204588753283
0.15576701271941662,6.419844500717887
0.9265887088930067,1.079227482919253
0.2715438368924755,3.68264664535905
0.661384874907049,1.5119789368339274
0.2453034756138046,4.119335235460222
0.22445408784558812,4.455254121671173
0.3323803914381048,3.008601066005477
0.46741177040384135,2.1394412022102163
0.8443012527632041,1.1844113658806377
0.257810140129552,3.878823383352923
0.16106717817329516,6.20858955462721
0.31465392157081395,3.1780948256033303
0.9881042884401412,1.012038923116747
0.2345158596240012,4.264103935671122
0.8831374129345833,1.1323266179802
0.4625537659023793,2.1619108387305777
0.13679549047396738,7.310182496039978
0.56720516935398,1.7630304765010392
0.40008589907539543,2.4994632460454493
0.6848018913987185,1.4602763405887862
0.8919900898818169,1.1210886884769018
0.4316294549481998,2.3168020359500505
0.41996535895624887,2.3811487749497404

