f1,f2
0.1,29.059820071164463
0.8895161383725382,1.124206697170895
1.0,2.3546682717692295
0.12471052312152098,8.018569523804945
1.0,1.466535533194267
1.0,1.0
0.6119540195847757,3.3811644760507527
1.0,1.8596590208715886
1.0,1.0
1.0,1.0
0.2773967783819249,5.284541424129068
1.0,1.0
0.1,10.0
1.0,2.1658602312898534
0.6598412701956962,1.639334640610159
0.1,26.204507394012335
1.0,1.0
0.1,25.92341576930373
1.0,1.0
0.20514962815592352,4.874490921523641
1.0,1.587993980786554
0.1623769137195048,6.158510942802083
0.3239766728168598,5.318927873672519
0.1,10.0
1.0,3.190563947830148
1.0,1.0
0.1,52.1069975432046
0.1,11.127055209885077
1.0,1.1104440994630942
1.0,1.0
0.1,11.079195138993132
0.1,10.0
1.0,2.0151594221997327
1.0,4.194181896812006
0.2125173479258693,6.454330138292844
0.3724836068276993,3.517187244721836
0.5956894190248201,1.678727148850589
1.0,2.251835253732806
1.0,1.4944316983047603
0.8807719012706723,3.2098411110161638
1.0,1.0
1.0,2.974283935763575
0.1,10.0
1.0,1.7581292104937294
0.9427273775074195,1.7627950121959743
0.19516346179090138,5.123909930801506
1.0,1.374860065671283
0.48830633041331906,2.289014644978894
1.0,1.306862500264896
0.17225435259756472,10.658341538315232
1.0,1.5315242870763388
1.0,2.082742505779132
0.572073726140154,2.4982861807144032
1.0,1.0
0.5352741904796935,4.378625805201089
1.0,1.7475096320239083
0.16633277738179597,9.11645522947859
0.4078032563481627,2.4521628614614306
1.0,3.503017899796093
0.6436423315667434,1.5536579105445358
0.4642299752847966,2.1541047610863955
1.0,1.2173177854953856
0.8406829420500763,2.4593129035152623
1.0,1.0
1.0,1.0
1.0,1.0
0.5440141514747971,5.593915302535323
0.5681769245894233,1.7600151585223587
0.6155663603803927,3.4893251116749866
0.5668224570160499,1.7642208554409557
0.1,32.72429006233627
1.0,2.5623196248466
1.0,1.0
0.1,12.81110548930518
0.47949690673096723,2.0855191888882674
1.0,2.4604875650795313
1.0,1.6585369483577241
1.0,4.652360927457581
0.6258089092589911,1.597931868985505
0.1,18.57290625071027
1.0,1.0
0.5985369917044295,3.7951225795725665
0.1752540331221356,5.706002778852421
0.1,11.87731066271338
1.0,1.0
1.0,2.7521906343035774
0.1395547036735233,11.068627236307641
0.1723885182508922,9.492042531453196
1.0,1.0
0.1,20.00313874853119
1.0,1.0795856443650262
0.1,19.39604655092002
0.8691554111715081,1.1505422242635877
0.6673083373576476,1.4985576292358602
1.0,2.3534586808037647
1.0,1.0
1.0,3.7150816261839514
0.5673774538166405,1.7624951313683503
1.0,1.0
1.0,1.0
1.0,1.0
0.39784237391379873,5.848739188666097
0.1,10.359821119343863
0.23911813812797944,4.182033231894712
0.4506344965992596,5.650234609519798
1.0,2.2420544832860143
1.0,1.0
0.1,15.38513564671792
1.0,1.0
0.26646157515036406,3.7528863192965094
1.0,1.2589066207381658
0.3242192701846572,4.5079260025444805
0.6295912775285527,1.5883320428540226
1.0,4.026002945037385
0.6748565503668212,1.5637455966325573
0.1,10.0
1.0,1.771373357997891
0.3373078979311791,2.964650416231967
0.1,10.908663245941831
0.1,10.201564177270026
0.35696476617885753,3.160790791429186
0.224351114854897,10.87781690854694
1.0,1.0
0.1,16.295150946460055
1.0,1.0
1.0,1.9772139375529323
1.0,1.0
1.0,1.8031225779033528
1.0,1.0
0.3680410114607444,2.7170885006293948
0.8317029081918197,2.2221585192315665
0.6347181823438159,1.575502369110197
0.5426310338889782,3.0137990872870173
1.0,1.0
0.1,10.0
1.0,3.0988093318520393
1.0,1.1807876126953691
0.628090791900167,1.9781241038990143
0.1,27.457021494454928
1.0,2.004846173059656
1.0,1.0
0.1,10.0
0.5377398218466465,1.8596353838291366
0.26231312867066325,3.812237706392157
0.8759145899242494,2.730235516975012
1.0,1.2965621396421885
0.13965978784345445,7.160257189570604
1.0,2.897789846049211
0.1,10.362701355025683
0.1,10.0
0.28026654797891903,6.377195305130818
1.0,2.9919892288179177
0.1,10.349891781649344
0.1,12.63324027851709
1.0,1.351690970906872
0.6016072233404677,1.662214084544111
1.0,1.0
0.5738317610528161,4.196327850353216
1.0,1.0
1.0,2.170544055471044
1.0,1.9726255641848462
1.0,1.0
0.1,16.13524937455038
0.6135388856473618,3.0740801185639817
0.7432568073206275,1.5679530174911729
1.0,1.0
1.0,3.0868792654778265
0.1,19.060525519636453
0.1,10.0
1.0,2.320558396093765
0.1,13.499431284789848
0.962504404964338,1.686352232073914
1.0,1.0
0.1,19.479805270865995
1.0,1.2169462773406798
0.1,10.0
1.0,1.3220147616714266
0.7216196690819209,3.108118661469109
1.0,2.4805058850939865
1.0,1.5919169845926036
0.43876971270374,2.9169655430851225
0.8943530907575128,2.1456667966354783
1.0,1.111224140545928
0.1,42.54193567908261
1.0,2.013687369278035
1.0,1.5376051840341685
1.0,1.9665609225554879
0.4936716197599088,5.541595264334216
1.0,1.0361934505284354
0.8763196544871753,1.1411361081307743
0.1,16.9409617677866
1.0,1.0
0.38878968058212243,2.5720847284391186
1.0,3.929217994706595
0.1,14.465921752390937
1.0,1.9604132317636425
0.1,12.605576948207169
0.1,10.0
1.0,1.0
1.0,4.341791543800284
0.7883796067375635,2.6243056936334255
0.1,12.209279124808461
1.0,2.277253557845919
1.0,1.3119175914456953
1.0,1.3422089400137422
0.1,12.677596996010303
1.0,1.8002184758147564
0.6485045662817466,1.5420091885144016
1.0,1.0
1.0,1.0
0.1,10.0
1.0,1.0
1.0,1.646588629616181
1.0,1.0
0.1,17.192230231855984
1.0,5.074897213766812
1.0,1.0219853311709612
1.0,1.0
0.8934514395889267,1.1192550100541512
0.8351186780237598,6.189059060402014
0.1,10.0
0.8834837214728468,1.162986633205742
0.7676927537107703,1.3026044536259254
1.0,1.0
0.1,11.552938454237733
0.6186566592843052,1.6164054568762791
0.501705131775748,1.9932026536395477
1.0,1.0
0.8509962559964823,1.1750933014729192
0.7274649746296342,4.239413653835186
0.1,18.118061604285717
0.1,36.739913090350264
0.7547268052907644,1.537263604861307
1.0,1.2142932545246392
1.0,1.5106110476868544
0.6626295607808308,1.5091388298789719
1.0,1.8167471386848861
0.9155485627382266,2.205140889353627
0.7056727408591666,2.181367032892304
0.633605041900859,3.0936136094156055
1.0,1.0
0.1,10.0
0.7474074177877584,2.367151509531172
1.0,1.0
1.0,1.0
0.5372384489302375,1.8613708717073856
1.0,1.0
0.1,14.061577270896697
1.0,2.3250494011321186
0.1,10.268954438058277
0.32276840230824355,3.0981967034214235
0.6257609064760947,1.598054448034142
0.1,34.432075065053965
1.0,1.6552487226711294
0.8908509370853803,2.8521945474012673
0.4500888337703045,5.402102867583289
1.0,2.09235463875603
1.0,1.0
1.0,2.8237903023819175
0.8366966017149884,2.0101492559803997
0.1,13.05735970714793
0.6359769422097377,4.963778035474243
1.0,1.8503122632311189
1.0,1.0
1.0,1.0
0.1,18.051222439490385
0.5440686819389199,1.8380032396576458
1.0,1.0
0.6423655191411382,1.5567460740063224
1.0,1.0
0.1,34.61657253239025
0.5113189802123319,2.5959498417321303
0.1,21.692010450336106
0.20243926133433573,10.812596624832048
1.0,1.0
0.7080795033787747,2.306135844354759
1.0,3.78710301732769
1.0,2.036184076564825
1.0,1.0
0.1,12.184345589305954
1.0,1.0
1.0,2.0832214954999597
0.848875412008649,2.158518562664736
0.592403053381247,6.244376209506147
0.1,10.0
0.1,10.0
1.0,1.0
1.0,1.0
0.6569329970587213,2.9605956343403603
0.9056214675902038,3.7590481421466784
0.1,30.155037208400522
0.1,31.45050077035065
1.0,1.0
0.14927907085288983,21.813417090832832
0.1,10.0
0.1,27.806364935643515
0.8908663849062601,3.102065959928921
0.1,10.0
0.569971799704915,4.882437368992786
1.0,2.5353269524227375
1.0,3.509822416613064
0.18367759785638318,23.520549515096835
1.0,1.0
0.1,10.0
1.0,1.0
1.0,1.0333707210939735
0.5159824969635908,1.9380502359764402
0.4880701123664164,2.048885958518301
1.0,2.613396751111136
0.1,10.0
1.0,3.107426104731404
0.6665598754958683,2.179715809699474
0.1,11.141782638792423
0.6222909260402693,3.172074341306015
0.9762203636640828,3.3597058287151764
1.0,2.269427557276705
1.0,2.7013152390984976
0.8442646082019416,4.473154355121511
0.1,30.835462135136673
0.1,32.42989283272083
1.0,1.0
0.1,24.770396949815908
1.0,2.2955260081528777
1.0,1.0470562523213405
0.2905448847004155,10.089503703572952
0.1,15.974899965323003
0.7179663659300243,1.3928229057145887
1.0,1.7699623157797926
0.5489271628908485,1.8217353186416192
0.1,33.4673086204202
0.1,15.090418796493816
1.0,1.2339775333098908
1.0,2.2080138006652783
0.14352751411281622,13.252368897848015
0.7794327022633958,1.2829844027535648
0.43854900673606445,2.2802468701105467
0.3169195330469904,10.0782439452752
1.0,1.0
1.0,1.0
0.1,10.0
0.1,14.892090066570507
1.0,2.464909437754049
1.0,1.0
0.6133686332376572,1.630340949652927
0.2555880137901388,5.367163740370605
0.1,17.84896157744398
0.1,21.287972969627862
0.1,10.0
0.7140135347966823,1.4005336751561066
1.0,3.2978164952927425
0.1,10.0
0.1,30.076096323197405
0.11309761030235377,20.615041712486605
1.0,3.784594221237559
1.0,3.156182491997653
1.0,2.3109960534209204
0.1,23.065396505960816
0.5053826921497575,7.226738103521008
0.1,22.61837137914548
0.5977202260214531,6.936511960602348
1.0,1.841290134848563
1.0,2.2696307840730032
1.0,1.220301198451907
0.1,10.0
1.0,1.0
0.1,10.0
1.0,2.8090839786782644
1.0,1.2713332167612221
0.1,10.370553918707003
0.797548556215908,2.6081848359548228
0.6333787428785366,1.5788341671450294
0.1,10.0
0.8551642991775675,2.209149267775025
1.0,2.7052169593299564
0.6430141839075625,1.555175647795285
0.8677720342406801,2.8901012962362276
1.0,1.0
1.0,2.483604106087509
0.1,10.0
0.1,20.496632420829037
1.0,3.2913764831886887
0.9577520825825054,1.65401533853855
1.0,1.0
0.1,10.0
0.5341937843589507,1.8719798494099502
1.0,3.2682813597668163
1.0,1.422754462476235
0.1,13.262646516007587
0.46310468273067085,2.5944291263945263
0.5703972369214689,1.7531641727389327
1.0,1.0
0.1,22.01098684442604
0.26954535736088314,8.454629305721507
0.6910945942368236,1.4469799190142716
0.7477499468364985,3.2889437861691997
0.17727301996988737,14.057248995991689
0.1,22.092549301918467
0.11126096867192276,18.150941769673782
1.0,1.0
1.0,1.685172133103885
0.1,38.79733530441633
0.1,26.206991368022237
1.0,1.860537322654856
1.0,1.0
0.1,25.616279913791637
1.0,1.0589391129752148
1.0,1.0
0.7326182968378567,2.3689306424611942
0.1,10.0
0.1,10.0
1.0,1.0
1.0,2.100195247380983
1.0,2.7599031105365617
1.0,1.1831347358063347
0.1,48.42776050458188
1.0,3.8216938334769575
0.7771227832424633,1.28679794437065
1.0,2.3380829055594
1.0,3.098337508369444
0.6047633253548846,5.631640194655851
0.5962147081946472,4.951648686102716
0.1,17.633630586549245
0.1,10.632775619648282
0.8409686152323071,1.1891050175799514
0.1,19.52229025537518
0.1,10.0
0.1,10.0
0.1,26.698318873490024
1.0,1.0
0.2282320028694409,12.402870822537997
0.1,12.48411960387358
1.0,1.0
1.0,1.0
1.0,3.1316591233157687
0.1,10.0
0.1,26.07466429625563
1.0,1.7276289050410232
0.9470936178552056,1.0558618294404798
1.0,1.0
0.1,33.63582945537929
0.1954025346484478,6.882831829794391
1.0,1.9766090858842176
1.0,1.0
0.1,23.851063087138204
0.1,22.263932469416545
1.0,1.0
1.0,1.0
0.1,10.0
0.9068009412854072,1.4662753361396734
0.5073471136431594,1.9710371323869322
1.0,2.490787397207206
0.7807711535433154,1.2807850231937679
1.0,2.9639361340255106
1.0,1.0
0.7113244053190628,1.405828328850115
1.0,3.434395175121093
1.0,1.0
0.1,10.0
1.0,1.0
0.1,10.0
0.1,38.52083975643582
1.0,2.344129601377138
0.1,18.263266011522212
0.8173230756078451,1.2235063830252164
1.0,1.0
1.0,1.1940975229553967
1.0,1.0
0.9510450423186717,1.5352320090139866
0.9278263997930287,1.077787827790922
0.35255791450784435,4.639869470562875
0.5506999279018518,4.821663218221049
0.9473323521902995,1.3623469039628178
1.0,1.7553579188509694
0.5356279329000265,2.639565295880876
1.0,1.0
0.7613084975054515,1.3135279630749679
0.5136690353484938,6.823165014677135
0.7632347800018409,1.3102128286103367
0.1,18.908015150584273
0.8957601392344734,1.1163702828467128
1.0,1.4035471326658426
0.1,29.027772227999932
0.5448003168018853,2.7416307375767595
0.7690049318321736,1.6661050427330304
1.0,1.0702183688126785
0.7346145116079472,4.936526298006056
0.1,50.22334860641443
0.1,15.241855210571732
0.9979563199427433,2.359349782257205
0.1,10.0
0.1,10.0
1.0,1.0
1.0,1.6357583748035256
0.5069822492727691,1.9724556460002902
1.0,1.0
1.0,1.0
1.0,3.237100772937958
1.0,1.0
0.1,10.0
1.0,1.0
0.7294432688975625,4.529162061007351
0.1,20.469059860897232
0.1,10.0
0.1,17.238289844002992
0.965238712957157,1.7535190723745808
1.0,1.9966011742916194
0.4952657413748295,4.023713828509733
1.0,1.7133708642289225
1.0,1.0
0.1596948449997218,6.333654682546328
1.0,1.41410283364094
0.1,10.0
1.0,2.480846625421958
0.4528565477362065,2.208204794650579
0.20905175004689558,14.836901466194812
1.0,1.0
1.0,1.0
0.15160126621004003,10.459544786581736
1.0,1.0
1.0,1.0
1.0,2.936094779175108
0.1,10.0
1.0,1.4995384100212665
0.7606553477280384,3.3202996170761323
0.1,34.96937611296394
1.0,4.081914570338076
1.0,1.0
0.1,20.618694010280752
0.1,10.0
0.1,10.551217166633204
1.0,1.0
0.1561073303942333,6.405849087769299
0.1,10.0
1.0,1.0
1.0,2.0778518101250225
1.0,4.334996225115886
1.0,1.0
1.0,1.0
1.0,1.1290406849200918
1.0,1.0
1.0,1.3030081809008385
1.0,1.0
1.0,1.8615255765248861
0.1,19.061258944268527
0.9829171458771359,1.7228673784134332
0.1,23.60608361753254
1.0,1.3984947598247641
0.1,10.0
1.0,3.0763676677236234
1.0,1.7774915122117765
0.1,24.900174466682465
0.1,11.362573807003745
0.1,10.0
0.7898355765001263,3.634226828270968
0.1,12.683275746129132
0.6520433015086327,3.787675105587705
0.5807068935287917,1.9705434441304814
1.0,1.1588272863528342
0.1,17.734827004089055
0.1,25.637440438268612
0.6242400735603227,1.6019477799567543
1.0,1.9436008213957354
1.0,2.0142019446469694
0.2555826837412407,7.35467158924733
0.1,18.01217774793835
1.0,1.0
1.0,1.0
0.38095168597907036,3.167933409562125
0.17343667888364311,5.765793063132221
1.0,1.0
0.1,10.0
0.1,19.00497372304822
0.2056383818202232,15.655213424074907
0.1,10.0
0.1,32.38429004137406
0.1,28.232794491157776
0.6381927109395403,2.9031131463038387
0.1,10.0
0.6568343307863491,2.9001500669767837
1.0,3.3097500209685022
0.22063203169410073,4.532433447317695
1.0,2.4163623904591036
0.1,17.824813287400303
1.0,1.0
1.0,2.6162938574172734
0.1,10.0
1.0,1.8184893880128479
1.0,1.652402614986984
0.6906557740362976,7.111285550605159
1.0,3.0056803301086044
0.12623117444831256,9.650199321482898
1.0,1.4445842391260648
1.0,1.1363899001866147
1.0,1.3900997443588237
0.1,10.0
0.3684010694230514,2.714432945501728
0.1,10.748874454772498
1.0,1.0
0.1,12.493307677641466
1.0,1.9837433167419145
0.1,28.313293952981535
0.4819680938635258,12.448956842564275
0.1,19.66818214890707
0.40129546801711313,9.959644671556182
1.0,1.0
0.5280641645810321,1.8937092631411627
0.1,10.542077268722618
0.1,19.410281406080994
0.1,10.0
1.0,2.9815111549439925
0.1,22.295102054320814
1.0,1.0
0.9127936295810277,1.8027936743226831
0.9417146581546586,1.0618927839134995
0.1,23.42734875506228
1.0,2.9166150337923105
1.0,2.033384241285101
0.1,27.402758721382366
0.3143539498573934,13.480450629059808
1.0,1.3536978535826107
0.8099578481837465,1.2346321506019171
1.0,3.090863686823737
1.0,1.0
0.3781520096096498,2.6444392058956856
0.1,32.031049415264995
1.0,3.593426383930021
0.1,26.322242960333835
0.1,18.21996482765219
1.0,1.0
0.1,28.57959718490955
0.1,33.84394161275245
0.1,10.0
0.32702031324300646,5.987368248281812
1.0,1.0
1.0,2.1373679968904815
0.1,36.81934744467244
1.0,1.6444264102924118
1.0,1.0
0.1,11.719335712874782
0.6754635870276686,6.377904925487901
0.1,13.99334886352679
0.5468038252324946,2.29840876523258
0.6493841471396007,4.383129568059194
0.1,26.11320028218728
0.1,11.692722490738738
0.8663480286842546,1.1542705320386382
0.3138132110969454,3.678207750883985
1.0,1.0
0.1,13.839583595557242
1.0,1.0
0.5628780641346965,1.7765837109628424
0.5065089690436821,3.9335991419573526
0.9809300168931796,1.019440717256486
1.0,1.0
1.0,1.8942540429045083
0.1,24.690476140942568
1.0,1.9662204545049566
1.0,2.0816155253937443
0.1,27.49973907949857
1.0,1.0
0.8590578600819838,5.012312338496032
0.1,10.78436101327122
0.6826612471294851,1.4648553791575094
0.1,10.0
0.10542391224881098,12.982494329420563
0.7118807158896503,1.4047297218190296
0.1,10.0
1.0,1.719386534268398
0.9370261894491652,2.4569364059915855
1.0,1.400172656016165
0.7238231630403201,2.4532280640328947
1.0,3.956557954654568
0.6518760903829293,1.5340338674065703
1.0,1.9398997372210376
1.0,1.0
0.1,12.20923638183347
1.0,1.0
0.1,33.89633689313454
0.1,16.627545510133576
0.1,12.546055557880141
0.20736076293051947,4.822513120937304
1.0,2.6990327280426514
1.0,1.0155351214519106
0.1,33.094059562469326
0.1,10.0
1.0,1.235987042477454
1.0,1.0
1.0,1.0
1.0,2.2633105087362795
1.0,1.0
0.1,21.140198131336625
0.1,18.56242926862804
1.0,1.0775982469591547
0.49260304893167994,2.2618257100047363
0.1,23.310525387092333
0.1,10.0
1.0,2.6963271810152296
0.8944420053334379,1.1180154711396981
0.898889963552127,2.324553661010753
0.36553656664696665,3.136446389483883
0.503174853999214,3.2339835844078184
0.1,10.0
0.12652799482511112,7.903389296433685
0.1,10.0
0.1,15.997513345174172
0.1,29.584413238225213
0.1,18.79806517887271
0.1,23.60359102131951
0.7660628857062115,1.3053758622937706
1.0,1.8043647818613628
1.0,1.765919094465634
1.0,1.4441178060530167
0.1,11.992848649503651
1.0,1.0
1.0,1.0
0.3789236429995782,2.6390541167712596
0.7503158420538596,1.3923272152060762
0.1,26.923552114739195
1.0,3.4136930533783243
0.1,10.0
0.1,15.190820853603588
1.0,2.5848684289048807
1.0,2.4425270870005225
0.1,27.674288749205438
0.46301740846800754,2.1597460089215965
0.8801241534814748,2.1040163942428114
0.18811305631866804,5.315952117145851
1.0,1.0
1.0,1.0
0.1,24.813164267411654
0.1,10.0
1.0,2.6475207349969185
1.0,2.2584035862362772
0.1,31.122867818366487
1.0,1.0
1.0,1.0
0.8420064784839583,1.5196671645116735
1.0,2.2429369425547896
1.0,1.8615405076114082
1.0,3.1656748911452377
0.11829326196566992,35.233442499007026
0.1,27.26487063425898
0.6158212495104759,1.6238478305107409
0.23880376796901914,5.899970784087954
0.7249746305618864,3.1687403021528326
0.1,12.072957050849626
1.0,1.0
0.36367865400942156,2.749680216244129
1.0,1.0
1.0,1.1792877444839327
0.556136335564214,3.1894859375553337
0.1,10.0
0.796699948273649,4.432551866615416
0.6747567194209014,1.4820156231393045
1.0,1.0
1.0,1.0
1.0,2.7480179415090875
1.0,1.0647067810747732
0.1,21.97824519423267

